id,aircraft.id,maintenanceType,startDate,endDate,description,workOrder.id,supplierName,technician
009f7a58-3e45-4fba-9b80-20607a577619,AIRCRAFT-495,SCHEDULED,2026-05-25,2026-05-28,Updated communication software,WORK-ORDER-2271,Precision Aviation Services,Michael Thompson
00a01062-7ec7-4a62-b67c-a26715d2de46,AIRCRAFT-14,UNSCHEDULED,2026-04-18,2026-04-18,Inspected cargo hold for unauthorized items,WORK-ORDER-289,Premier Flight Services,James Rodriguez
00a07d33-f673-4cc5-8b3a-21bd66ae6451,AIRCRAFT-439,EMERGENCY,2026-03-18,2026-03-18,Topped off auxiliary fuel tanks,WORK-ORDER-13546,SkyMaster Maintenance Corp,Emily Davis
00a2188b-28e8-461e-968d-eff3d238edcc,AIRCRAFT-94,SCHEDULED,2026-10-11,2026-10-11,Cleaned fuel injectors and filters,WORK-ORDER-8251,SkyMaster Maintenance Corp,James Rodriguez
00a22b13-9f2c-42a3-94ec-1f58b4c971a3,AIRCRAFT-235,EMERGENCY,2026-09-10,2026-09-10,Completed routine pre-flight inspection,WORK-ORDER-7060,Apex Aircraft Support,David Anderson
00a2644e-46de-4e4a-91ca-00910516acb7,AIRCRAFT-352,UNSCHEDULED,2026-08-12,2026-08-13,Inspected and adjusted wheel alignment,WORK-ORDER-5834,AeroTech Solutions,Robert Martinez
00a4b692-0af2-465b-b04b-cd205938c31e,AIRCRAFT-219,UNSCHEDULED,2026-09-29,2026-10-01,Performed overdue avionics system test,WORK-ORDER-7665,Apex Aircraft Support,Jennifer Kim
00a524bd-bda8-4c99-aec9-e0dc4bd1a17b,AIRCRAFT-31,SCHEDULED,2026-08-18,2026-08-19,Replaced landing gear actuator seal,WORK-ORDER-6032,Horizon Aviation Systems,Michael Thompson
00a69e9a-0f9a-4663-9e1b-586c07102e57,AIRCRAFT-138,SCHEDULED,2026-07-13,2026-07-14,Replaced engine oil and filter,WORK-ORDER-4468,SkyMaster Maintenance Corp,David Anderson
00a85d19-fc83-4c44-9dd1-48c184dbe304,AIRCRAFT-25,SCHEDULED,2026-11-02,2026-11-03,Performed thorough cabin security sweep,WORK-ORDER-9303,Horizon Aviation Systems,Robert Martinez
00a8ac87-ec9a-4050-adcc-dd981c4aa229,AIRCRAFT-166,SCHEDULED,2026-10-31,2026-10-31,Inspected and adjusted wheel alignment,WORK-ORDER-9180,Horizon Aviation Systems,James Rodriguez
00aa1794-2d0e-45fd-ae64-12de8a0c9147,AIRCRAFT-126,SCHEDULED,2026-07-17,2026-07-18,Cleaned and tested headset jacks,WORK-ORDER-4755,AeroTech Solutions,David Anderson
00aa55cb-f7e1-4249-a80a-922d2d9f6d46,AIRCRAFT-80,SCHEDULED,2026-10-21,2026-10-21,Executed deferred structural inspection,WORK-ORDER-8797,Apex Aircraft Support,Jennifer Kim
00aa876f-e849-44c3-9b71-d8ac07992bd0,AIRCRAFT-253,UNSCHEDULED,2026-08-20,2026-08-21,Executed 50-hour maintenance checklist,WORK-ORDER-5969,Premier Flight Services,Jennifer Kim
00afc8ae-08af-4d5c-9879-82cd5306de23,AIRCRAFT-236,UNSCHEDULED,2026-02-15,2026-02-15,Topped off hydraulic fluid reservoir,WORK-ORDER-4360,Premier Flight Services,Michael Thompson
00b11ac2-1530-4c01-b0e0-cae765f920c5,AIRCRAFT-255,UNSCHEDULED,2026-10-26,2026-10-26,Replaced landing gear actuator seal,WORK-ORDER-8854,SkyMaster Maintenance Corp,Robert Martinez
00b241f3-9252-445b-963a-65de7903f70f,AIRCRAFT-266,UNSCHEDULED,2026-07-31,2026-08-01,Repaired antenna cable connection,WORK-ORDER-5063,Horizon Aviation Systems,Michael Thompson
00b32876-c7b6-4aed-96f7-b9ab471cd5b0,AIRCRAFT-419,UNSCHEDULED,2026-11-18,2026-11-19,Completed routine pre-flight inspection,WORK-ORDER-9974,SkyMaster Maintenance Corp,Jennifer Kim
00b43e75-61b4-4817-ab53-bdfcfc9af175,AIRCRAFT-118,EMERGENCY,2026-06-16,2026-06-16,Conducted periodic system functional tests,WORK-ORDER-3247,SkyMaster Maintenance Corp,Jennifer Kim
00b44e92-4ff4-4a48-9ee9-b51cba1c22df,AIRCRAFT-79,UNSCHEDULED,2027-01-05,2027-01-09,Performed overdue avionics system test,WORK-ORDER-12131,TitanAir Logistics,Jennifer Kim
00b5816a-d3cb-4620-a59e-b4fa3634a439,AIRCRAFT-37,EMERGENCY,2026-05-17,2026-05-17,Inspected exterior for hail damage,WORK-ORDER-1882,Premier Flight Services,Emily Davis
00b67f79-af6c-4a54-9413-a266e0116f3b,AIRCRAFT-329,SCHEDULED,2026-02-18,2026-02-18,Replaced landing gear actuator seal,WORK-ORDER-4912,AeroTech Solutions,Emily Davis
00b82f1b-238f-4e10-a7bd-a779cf57ec5a,AIRCRAFT-47,EMERGENCY,2026-11-26,2026-11-27,Finished pending electrical system checks,WORK-ORDER-10266,SkyMaster Maintenance Corp,Jennifer Kim
00ba8964-1eba-4223-92aa-3973635e014d,AIRCRAFT-412,EMERGENCY,2026-03-18,2026-03-19,Cleaned fuel injectors and filters,WORK-ORDER-13735,Precision Aviation Services,David Anderson
00ba986a-76a9-4d02-bbcc-d62a468c0272,AIRCRAFT-91,EMERGENCY,2026-10-17,2026-10-17,Calibrated fuel quantity indicators,WORK-ORDER-8629,TitanAir Logistics,Michael Thompson
00bf1633-2175-44d5-928b-d738b552c1cc,AIRCRAFT-9,EMERGENCY,2026-10-01,2026-10-02,Inspected cargo hold for unauthorized items,WORK-ORDER-7844,SkyMaster Maintenance Corp,James Rodriguez
00bfdeab-54b2-41e9-8687-0bdb036f9017,AIRCRAFT-52,UNSCHEDULED,2026-04-29,2026-04-29,Cleaned fuel injectors and filters,WORK-ORDER-929,SkyMaster Maintenance Corp,David Anderson
00bff135-e1bb-413c-915a-2b8498af98cd,AIRCRAFT-30,SCHEDULED,2026-10-18,2026-10-18,Topped off auxiliary fuel tanks,WORK-ORDER-8671,SkyMaster Maintenance Corp,Michael Thompson
00c0473c-0fd4-4d8b-bb08-65294040974a,AIRCRAFT-13,UNSCHEDULED,2026-07-13,2026-07-13,Inspected fuel lines for leaks,WORK-ORDER-4537,Premier Flight Services,David Anderson
00c1eb58-34c6-4707-9602-8d66e8d0755a,AIRCRAFT-252,SCHEDULED,2026-06-22,2026-06-23,Inspected exterior for hail damage,WORK-ORDER-3595,Premier Flight Services,James Rodriguez
00c2a3e8-d069-4ad2-a819-caf429ef9fa3,AIRCRAFT-266,EMERGENCY,2026-06-01,2026-06-01,Inspected cargo hold for unauthorized items,WORK-ORDER-2619,Apex Aircraft Support,Michael Thompson
