id,aircraft.id,maintenanceType,startDate,endDate,description,workOrder.id,supplierName,technician
3b08c9be-9cce-4bdf-ab63-ddd0697ca8bb,AIRCRAFT-274,UNSCHEDULED,2027-01-24,2027-01-24,Repaired antenna cable connection,WORK-ORDER-12884,Horizon Aviation Systems,Robert Martinez
3b09b1b7-e9e7-4fca-9ce8-bd44a344e8f1,AIRCRAFT-295,SCHEDULED,2026-07-11,2026-07-13,Performed routine safety equipment inspection,WORK-ORDER-4489,Premier Flight Services,David Anderson
3b0a36bf-70b9-4b12-b31c-895e5731f32d,AIRCRAFT-75,UNSCHEDULED,2026-03-17,2026-03-21,Performed routine safety equipment inspection,WORK-ORDER-13651,TitanAir Logistics,Michael Thompson
3b0ad775-d8c4-4c6a-a0a0-9440c85235ee,AIRCRAFT-446,UNSCHEDULED,2026-03-18,2026-03-19,Executed 50-hour maintenance checklist,WORK-ORDER-13599,TitanAir Logistics,Michael Thompson
3b0b0614-7b52-4ad7-a661-f608cabfb412,AIRCRAFT-25,SCHEDULED,2026-11-04,2026-11-05,Finished pending electrical system checks,WORK-ORDER-9307,Horizon Aviation Systems,David Anderson
3b0c6a43-acb3-444e-8afb-53b21ecaa2b4,AIRCRAFT-415,UNSCHEDULED,2026-11-29,2026-11-30,Updated communication software,WORK-ORDER-10456,TitanAir Logistics,David Anderson
3b0cadfa-4896-4159-b229-6e9865035aca,AIRCRAFT-312,EMERGENCY,2026-09-07,2026-09-07,Executed deferred structural inspection,WORK-ORDER-6887,TitanAir Logistics,Michael Thompson
3b0db495-fbbc-4155-aa4a-0756a9513d10,AIRCRAFT-390,SCHEDULED,2026-09-13,2026-09-13,Performed scheduled lubrication service,WORK-ORDER-7017,TitanAir Logistics,Emily Davis
3b0e5f01-50d3-4452-95db-dffa7533d841,AIRCRAFT-341,EMERGENCY,2026-03-03,2026-03-05,Finished pending electrical system checks,WORK-ORDER-10462,Premier Flight Services,James Rodriguez
3b101174-dc45-4b5b-9cd0-b4e773aa0a20,AIRCRAFT-266,UNSCHEDULED,2027-01-05,2027-01-06,Completed postponed engine run-up test,WORK-ORDER-12228,TitanAir Logistics,Robert Martinez
3b10e776-baef-4883-b36f-655a0130ae7c,AIRCRAFT-58,SCHEDULED,2026-03-26,2026-03-26,Completed routine pre-flight inspection,WORK-ORDER-13869,Premier Flight Services,David Anderson
3b12db56-6b53-4cc6-b05a-45114740b1ca,AIRCRAFT-139,EMERGENCY,2026-11-17,2026-11-17,Replaced damaged tire,WORK-ORDER-9955,Horizon Aviation Systems,Emily Davis
3b13fc6c-fb16-42c5-a272-5d44a1c96157,AIRCRAFT-70,SCHEDULED,2026-03-09,2026-03-11,Replaced leaking hydraulic line,WORK-ORDER-13245,TitanAir Logistics,David Anderson
3b157cf1-349a-426b-8861-20173a1105b7,AIRCRAFT-177,UNSCHEDULED,2026-03-05,2026-03-06,Cleaned fuel injectors and filters,WORK-ORDER-11205,Apex Aircraft Support,James Rodriguez
3b1a94d1-aa9b-4a53-987c-6e41af6ae636,AIRCRAFT-260,SCHEDULED,2026-08-12,2026-08-13,Verified integrity of access panels and doors,WORK-ORDER-5798,Horizon Aviation Systems,Michael Thompson
3b1af1e5-7997-4fd5-967f-094882cca976,AIRCRAFT-429,SCHEDULED,2026-03-06,2026-03-06,Topped off hydraulic fluid reservoir,WORK-ORDER-10508,Apex Aircraft Support,Michael Thompson
3b1b4e29-273b-43aa-bf65-3f23f5021b9c,AIRCRAFT-278,EMERGENCY,2026-08-13,2026-08-14,Conducted pre-flight security screening,WORK-ORDER-5865,Precision Aviation Services,Jennifer Kim
3b1fd202-7467-48b9-8b92-714bf6d9f99a,AIRCRAFT-381,UNSCHEDULED,2026-11-10,2026-11-10,Completed 100-hour inspection checklist,WORK-ORDER-9632,Apex Aircraft Support,Robert Martinez
3b20b535-d33a-440e-8460-d436604bbbae,AIRCRAFT-134,UNSCHEDULED,2027-01-10,2027-01-11,Replaced radio transceiver unit,WORK-ORDER-12452,Apex Aircraft Support,Sarah Chen
3b213cf6-e805-470d-9788-f3257f8b1a0f,AIRCRAFT-133,SCHEDULED,2026-11-03,2026-11-06,Tested system pressure and flow rates,WORK-ORDER-9429,Horizon Aviation Systems,James Rodriguez
3b230c82-cdd9-4669-991d-5ec6268b526e,AIRCRAFT-311,SCHEDULED,2026-09-03,2026-09-04,Replaced worn hydraulic pump seals,WORK-ORDER-6651,AeroTech Solutions,David Anderson
3b24ae46-637f-4908-89c6-6ad5524ac8b9,AIRCRAFT-115,UNSCHEDULED,2026-10-05,2026-10-05,Serviced and greased landing gear struts,WORK-ORDER-7942,SkyMaster Maintenance Corp,Robert Martinez
3b25b3ea-68b4-44ff-bf48-90cb19bba450,AIRCRAFT-39,EMERGENCY,2026-09-24,2026-09-25,Verified integrity of access panels and doors,WORK-ORDER-7541,AeroTech Solutions,Sarah Chen
3b25d0cf-fce0-43dc-a62d-db89d29c9b09,AIRCRAFT-185,UNSCHEDULED,2026-11-29,2026-11-30,Topped off hydraulic fluid reservoir,WORK-ORDER-10262,AeroTech Solutions,Jennifer Kim
3b264a92-d818-4bf8-ba71-8d03968228b1,AIRCRAFT-445,SCHEDULED,2026-11-02,2026-11-04,Inspected and adjusted wheel alignment,WORK-ORDER-9309,AeroTech Solutions,Robert Martinez
3b2a8f11-16e0-46b3-8516-ec2979bd4427,AIRCRAFT-354,SCHEDULED,2026-02-20,2026-02-21,Replaced intercom system amplifier,WORK-ORDER-5851,Premier Flight Services,James Rodriguez
3b2c2710-8009-4c15-8c03-e735100d33b0,AIRCRAFT-156,UNSCHEDULED,2026-03-11,2026-03-11,Replaced landing gear actuator seal,WORK-ORDER-13377,AeroTech Solutions,Emily Davis
3b2f93d8-2f9c-46c9-ac64-6d68f9777ba8,AIRCRAFT-426,EMERGENCY,2026-12-01,2026-12-03,Inspected and adjusted wheel alignment,WORK-ORDER-10503,Apex Aircraft Support,Emily Davis
3b32a2f2-c6e1-40ca-9a2c-51edad94bbf7,AIRCRAFT-74,SCHEDULED,2026-07-27,2026-07-27,Conducted periodic system functional tests,WORK-ORDER-4945,SkyMaster Maintenance Corp,Jennifer Kim
3b334b20-0d97-49b7-a138-f8331d9f6589,AIRCRAFT-165,UNSCHEDULED,2026-08-07,2026-08-08,Performed routine safety equipment inspection,WORK-ORDER-5615,SkyMaster Maintenance Corp,Jennifer Kim
3b345272-29c7-4e6b-9f6d-49737525a8bf,AIRCRAFT-285,EMERGENCY,2026-08-03,2026-08-03,Inspected exterior for hail damage,WORK-ORDER-5466,Horizon Aviation Systems,David Anderson
3b35416f-c45e-45ff-855a-cb0c4337386a,AIRCRAFT-125,EMERGENCY,2026-07-17,2026-07-18,Inspected and adjusted wheel alignment,WORK-ORDER-4686,Premier Flight Services,Jennifer Kim
3b35dffe-c68a-477b-88b5-04f74ac4961c,AIRCRAFT-479,EMERGENCY,2026-10-03,2026-10-03,Completed postponed engine run-up test,WORK-ORDER-7923,Horizon Aviation Systems,Sarah Chen
3b36424a-6876-4e86-a97d-cacb3b80f5a2,AIRCRAFT-432,UNSCHEDULED,2026-07-28,2026-07-30,Updated communication software,WORK-ORDER-5158,AeroTech Solutions,Jennifer Kim
3b3b2d1b-d27a-4f74-a684-5e2035f019eb,AIRCRAFT-400,UNSCHEDULED,2026-04-19,2026-04-20,Replaced engine oil and filter,WORK-ORDER-575,AeroTech Solutions,Robert Martinez
3b3cca07-4085-4b41-b1b1-0307e88ed096,AIRCRAFT-240,SCHEDULED,2027-01-12,2027-01-13,Replaced damaged tire,WORK-ORDER-12490,Premier Flight Services,Jennifer Kim
3b3d17fd-7d68-40ea-bd50-482a4baee356,AIRCRAFT-394,EMERGENCY,2026-12-22,2026-12-24,Inspected cargo hold for unauthorized items,WORK-ORDER-11375,Premier Flight Services,Sarah Chen
3b3dbc99-1251-4c5c-9a96-8dd311341e18,AIRCRAFT-221,SCHEDULED,2026-04-21,2026-04-22,Performed overdue avionics system test,WORK-ORDER-679,AeroTech Solutions,Emily Davis
3b3f0e82-4e25-4efc-ab88-78de7a22a7fd,AIRCRAFT-261,EMERGENCY,2026-09-12,2026-09-12,Examined control surfaces for wind damage,WORK-ORDER-7191,SkyMaster Maintenance Corp,Michael Thompson
3b3f4f71-3f14-4134-ae3c-01aaf1646288,AIRCRAFT-407,EMERGENCY,2026-10-25,2026-10-26,Executed 50-hour maintenance checklist,WORK-ORDER-8948,SkyMaster Maintenance Corp,Jennifer Kim
3b3f6afd-7515-46ae-aac5-0844bf1e4c0e,AIRCRAFT-69,SCHEDULED,2026-07-04,2026-07-05,Executed deferred structural inspection,WORK-ORDER-4065,SkyMaster Maintenance Corp,Robert Martinez
3b4015f3-e80e-4795-a3b7-8baa8d12555a,AIRCRAFT-5,UNSCHEDULED,2026-11-29,2026-11-29,Recalibrated engine sensors,WORK-ORDER-10472,Precision Aviation Services,Emily Davis
3b4225be-d585-4f7b-9be0-213d23f30c16,AIRCRAFT-480,UNSCHEDULED,2026-12-23,2026-12-25,Checked security seals on sensitive equipment,WORK-ORDER-11558,TitanAir Logistics,Robert Martinez
3b489631-b495-4bd9-b9eb-91e2b80fd9d6,AIRCRAFT-105,UNSCHEDULED,2026-08-04,2026-08-04,Replaced radio transceiver unit,WORK-ORDER-5368,AeroTech Solutions,Sarah Chen
3b49c47a-515e-4d79-88ee-10d651a1dad7,AIRCRAFT-11,EMERGENCY,2026-05-20,2026-05-21,Performed routine safety equipment inspection,WORK-ORDER-1984,AeroTech Solutions,Michael Thompson
3b4b2332-92bb-4e83-b4b9-2cac1c6c56b7,AIRCRAFT-174,UNSCHEDULED,2026-05-02,2026-05-02,Examined control surfaces for wind damage,WORK-ORDER-1131,Horizon Aviation Systems,Robert Martinez
3b4c5f71-c307-469a-83cc-24ee31f63ee7,AIRCRAFT-419,UNSCHEDULED,2026-08-21,2026-08-21,Serviced and greased landing gear struts,WORK-ORDER-6052,SkyMaster Maintenance Corp,Emily Davis
3b4d1dcd-e48b-44e3-bf8f-e8c4907d61c2,AIRCRAFT-176,UNSCHEDULED,2026-09-11,2026-09-12,Recalibrated inertial navigation system,WORK-ORDER-6994,AeroTech Solutions,Robert Martinez
3b4d71be-6021-492c-95e3-eaf551e8e778,AIRCRAFT-163,EMERGENCY,2026-03-10,2026-03-10,Inspected exterior for hail damage,WORK-ORDER-11827,SkyMaster Maintenance Corp,Emily Davis
3b4f7b59-6dbf-4c49-8a51-97ed8654a72f,AIRCRAFT-352,UNSCHEDULED,2026-04-14,2026-04-14,Cleaned fuel injectors and filters,WORK-ORDER-174,Precision Aviation Services,Robert Martinez
3b4ffa7f-1ca3-4c5e-ae64-34cf5da04f6a,AIRCRAFT-278,UNSCHEDULED,2026-02-21,2026-02-25,Topped off hydraulic fluid reservoir,WORK-ORDER-6056,Premier Flight Services,David Anderson
3b529ace-f756-439a-8802-787f0a334ce7,AIRCRAFT-277,SCHEDULED,2026-12-26,2026-12-26,Replaced radio transceiver unit,WORK-ORDER-11579,Precision Aviation Services,David Anderson
3b52d91c-7694-4a3c-b039-f476abf0a48a,AIRCRAFT-239,SCHEDULED,2026-11-18,2026-11-18,Finished pending electrical system checks,WORK-ORDER-10055,Apex Aircraft Support,Robert Martinez
3b52ee42-c3c1-44b6-be6c-63dea43dd909,AIRCRAFT-407,SCHEDULED,2026-10-25,2026-10-28,Verified fuel quality and contamination check,WORK-ORDER-8946,SkyMaster Maintenance Corp,Sarah Chen
3b5353c0-4a7a-4863-8b25-1825b82db897,AIRCRAFT-367,EMERGENCY,2026-06-20,2026-06-20,Replaced worn hydraulic pump seals,WORK-ORDER-3537,Apex Aircraft Support,Michael Thompson
3b54a87f-ee73-4879-9e23-862c3bdfb213,AIRCRAFT-461,EMERGENCY,2026-06-02,2026-06-03,Inspected cargo hold for unauthorized items,WORK-ORDER-2656,Premier Flight Services,Jennifer Kim
3b56bd4a-ad0c-4eef-a29e-c0d8ec020491,AIRCRAFT-51,UNSCHEDULED,2026-04-26,2026-04-29,Tested system pressure and flow rates,WORK-ORDER-960,AeroTech Solutions,Sarah Chen
3b571f57-b1cf-40f6-a47f-af572e9007ef,AIRCRAFT-454,UNSCHEDULED,2026-08-08,2026-08-08,Completed 100-hour inspection checklist,WORK-ORDER-5457,Horizon Aviation Systems,Jennifer Kim
3b573c17-2efa-4125-9e84-d68a2e909125,AIRCRAFT-297,UNSCHEDULED,2026-05-18,2026-05-19,Inspected fuel lines for leaks,WORK-ORDER-2041,Horizon Aviation Systems,James Rodriguez
3b5c21cd-8932-4c81-b3d9-b1830c591d20,AIRCRAFT-120,SCHEDULED,2027-01-16,2027-01-18,Serviced and greased landing gear struts,WORK-ORDER-12686,SkyMaster Maintenance Corp,Sarah Chen
3b5deaa3-edba-4ba0-98ef-219dc8d2e617,AIRCRAFT-304,EMERGENCY,2026-12-28,2026-12-28,Replaced intercom system amplifier,WORK-ORDER-11785,Precision Aviation Services,Sarah Chen
3b61460f-faa5-4885-90de-579145ec0cf4,AIRCRAFT-375,SCHEDULED,2026-12-21,2026-12-21,Verified integrity of access panels and doors,WORK-ORDER-11363,TitanAir Logistics,Robert Martinez
3b6173e8-b56f-4b00-a24a-d668a739e237,AIRCRAFT-100,UNSCHEDULED,2027-01-30,2027-01-30,Checked wing surfaces for lightning strike marks,WORK-ORDER-13203,SkyMaster Maintenance Corp,Sarah Chen
3b649eb2-133d-4db7-b7eb-c0cf5f793856,AIRCRAFT-346,EMERGENCY,2027-01-30,2027-01-31,Cleaned fuel injectors and filters,WORK-ORDER-13227,Premier Flight Services,Sarah Chen
3b65dd01-a136-4fcb-b258-93a56f12fe4b,AIRCRAFT-267,UNSCHEDULED,2026-05-15,2026-05-16,Assessed corrosion from moisture exposure,WORK-ORDER-1825,Horizon Aviation Systems,Sarah Chen
3b66cb2a-b0f8-4842-88e2-29eee2c33185,AIRCRAFT-366,EMERGENCY,2026-02-07,2026-02-07,Updated navigation software to latest version,WORK-ORDER-13432,Apex Aircraft Support,Jennifer Kim
3b6892a5-1b80-4121-84a5-0c3e20db6dc2,AIRCRAFT-6,UNSCHEDULED,2026-09-30,2026-09-30,Inspected exterior for hail damage,WORK-ORDER-7822,Apex Aircraft Support,Michael Thompson
3b68fd6b-3cc2-4918-a0cf-a7da84c71b18,AIRCRAFT-218,EMERGENCY,2026-12-22,2026-12-22,Replaced worn hydraulic pump seals,WORK-ORDER-11454,Premier Flight Services,Sarah Chen
3b69b2ed-5c43-4eee-aabb-e18542ee8cbc,AIRCRAFT-48,SCHEDULED,2026-10-12,2026-10-13,Executed deferred structural inspection,WORK-ORDER-8226,Precision Aviation Services,David Anderson
3b6d3707-a03f-47b0-9a1a-ec1bfd7210d7,AIRCRAFT-306,UNSCHEDULED,2026-04-14,2026-04-15,Performed scheduled lubrication service,WORK-ORDER-302,AeroTech Solutions,Robert Martinez
3b6de5ed-2e4a-41ea-b89b-6cc245dcd6bd,AIRCRAFT-119,EMERGENCY,2026-07-02,2026-07-02,Verified fuel quality and contamination check,WORK-ORDER-3891,SkyMaster Maintenance Corp,Michael Thompson
3b6e1af4-442d-413e-a6a6-c28f435db0fd,AIRCRAFT-63,SCHEDULED,2026-10-08,2026-10-08,Performed thorough cabin security sweep,WORK-ORDER-8170,Apex Aircraft Support,James Rodriguez
3b6e2d43-ad3d-40d6-8e79-9983fbc6f82c,AIRCRAFT-137,UNSCHEDULED,2026-10-23,2026-10-26,Verified integrity of access panels and doors,WORK-ORDER-8874,Apex Aircraft Support,Emily Davis
3b6eb74c-bcdd-4b4a-8bea-0b822ae01025,AIRCRAFT-354,UNSCHEDULED,2026-04-10,2026-04-10,Replaced worn hydraulic pump seals,WORK-ORDER-116,TitanAir Logistics,Sarah Chen
3b70f7f5-413b-4287-86ad-661f74ef3622,AIRCRAFT-231,UNSCHEDULED,2026-11-15,2026-11-15,Conducted pre-flight security screening,WORK-ORDER-9958,Horizon Aviation Systems,Sarah Chen
3b71f1be-f9b4-4f9b-af96-07556212d66a,AIRCRAFT-25,UNSCHEDULED,2026-04-13,2026-04-14,Recalibrated engine sensors,WORK-ORDER-188,Apex Aircraft Support,James Rodriguez
3b72ecb9-6ddd-4889-9b87-f1d5f6ebf4f1,AIRCRAFT-64,SCHEDULED,2026-07-10,2026-07-11,Checked wing surfaces for lightning strike marks,WORK-ORDER-4311,Precision Aviation Services,Robert Martinez
3b76f6d7-c9d3-4eb5-8ee2-be1df38ae2f7,AIRCRAFT-10,EMERGENCY,2026-05-03,2026-05-05,Tested system pressure and flow rates,WORK-ORDER-1387,Apex Aircraft Support,Sarah Chen
3b78f68d-1431-4e72-9da8-9996f7fea14b,AIRCRAFT-215,UNSCHEDULED,2026-10-16,2026-10-19,Recalibrated engine sensors,WORK-ORDER-8589,Premier Flight Services,Emily Davis
3b79d014-afd1-46ba-b058-d7cd23d27290,AIRCRAFT-187,EMERGENCY,2026-06-12,2026-06-12,Inspected windshield for crack propagation,WORK-ORDER-3002,Precision Aviation Services,Michael Thompson
3b7f5209-bf64-46e4-9ab2-aa93cbc85260,AIRCRAFT-192,EMERGENCY,2026-02-06,2026-02-07,Topped off auxiliary fuel tanks,WORK-ORDER-14370,Apex Aircraft Support,David Anderson
3b7fe442-eafe-47f1-887c-7cf5fe051bc0,AIRCRAFT-382,UNSCHEDULED,2026-05-08,2026-05-08,Replaced faulty GPS module,WORK-ORDER-1480,AeroTech Solutions,Robert Martinez
3b844731-9a36-4405-a6ff-fc5ff7acbd31,AIRCRAFT-348,EMERGENCY,2026-06-15,2026-06-16,Topped off hydraulic fluid reservoir,WORK-ORDER-3204,Apex Aircraft Support,James Rodriguez
3b896a67-075a-43d9-9043-293d7eb7c826,AIRCRAFT-30,SCHEDULED,2026-10-18,2026-10-19,Cleaned fuel injectors and filters,WORK-ORDER-8667,Apex Aircraft Support,Robert Martinez
3b89a280-3a05-4be6-8ed1-b81145a875b0,AIRCRAFT-162,SCHEDULED,2027-01-27,2027-01-28,Executed 50-hour maintenance checklist,WORK-ORDER-13099,TitanAir Logistics,James Rodriguez
3b8b0837-036c-4ae2-8ca5-325de8bef90f,AIRCRAFT-294,SCHEDULED,2026-11-23,2026-11-24,Cleaned fuel injectors and filters,WORK-ORDER-10205,Premier Flight Services,James Rodriguez
3b8c2eb7-b321-4857-8131-a81a4cd8af15,AIRCRAFT-305,SCHEDULED,2026-02-05,2026-02-06,Performed overdue avionics system test,WORK-ORDER-12144,Premier Flight Services,Jennifer Kim
3b8c5b97-e505-4de3-957a-3b4ea5f03670,AIRCRAFT-204,UNSCHEDULED,2026-07-04,2026-07-06,Executed deferred structural inspection,WORK-ORDER-4162,TitanAir Logistics,Emily Davis
3b8d4fb3-9224-40ce-af3c-47e95dccb787,AIRCRAFT-236,UNSCHEDULED,2026-02-16,2026-02-17,Tested system pressure and flow rates,WORK-ORDER-4360,Horizon Aviation Systems,Jennifer Kim
3b8e6827-d372-4a22-8b96-9c7d58391393,AIRCRAFT-21,UNSCHEDULED,2026-08-02,2026-08-03,Completed 100-hour inspection checklist,WORK-ORDER-5330,Premier Flight Services,David Anderson
3b8e991e-d935-40a1-82fc-70102592eb04,AIRCRAFT-111,UNSCHEDULED,2026-12-05,2026-12-06,Inspected and adjusted wheel alignment,WORK-ORDER-10540,TitanAir Logistics,Sarah Chen
3b8eb3ee-845a-4b49-b49d-643d3e3de2d4,AIRCRAFT-245,SCHEDULED,2026-07-30,2026-07-31,Inspected windshield for crack propagation,WORK-ORDER-5105,Precision Aviation Services,Michael Thompson
3b8f4a48-5b59-4997-b228-a9713e62f059,AIRCRAFT-345,UNSCHEDULED,2026-12-07,2026-12-07,Performed scheduled lubrication service,WORK-ORDER-10916,Apex Aircraft Support,James Rodriguez
3b8fe8cd-523d-400a-bf40-b4a26994e34d,AIRCRAFT-329,UNSCHEDULED,2026-07-02,2026-07-03,Completed 100-hour inspection checklist,WORK-ORDER-3889,SkyMaster Maintenance Corp,Michael Thompson
3b901bb2-a77e-4924-b7d0-cba0f3d7d748,AIRCRAFT-139,EMERGENCY,2026-02-21,2026-02-22,Performed thorough cabin security sweep,WORK-ORDER-6247,Premier Flight Services,Sarah Chen
3b906062-f61c-445a-acf5-eff421331f33,AIRCRAFT-33,UNSCHEDULED,2026-03-13,2026-03-13,Recalibrated inertial navigation system,WORK-ORDER-13256,SkyMaster Maintenance Corp,Jennifer Kim
3b955c7c-dae2-4382-ac4e-793d2cd2ea90,AIRCRAFT-343,SCHEDULED,2026-11-07,2026-11-08,Verified integrity of access panels and doors,WORK-ORDER-9601,AeroTech Solutions,Jennifer Kim
3b991849-026c-4bbb-8a8d-280e0a208e40,AIRCRAFT-305,SCHEDULED,2026-04-22,2026-04-23,Topped off auxiliary fuel tanks,WORK-ORDER-668,AeroTech Solutions,Robert Martinez
3b991e85-7a65-4948-bb2a-b3f58f4a47d5,AIRCRAFT-368,UNSCHEDULED,2026-11-15,2026-11-16,Assessed corrosion from moisture exposure,WORK-ORDER-9926,Horizon Aviation Systems,Emily Davis
3b9c2ce6-bae2-4a76-a18f-84783a4780de,AIRCRAFT-440,SCHEDULED,2026-04-16,2026-04-16,Recalibrated engine sensors,WORK-ORDER-369,SkyMaster Maintenance Corp,David Anderson
3b9c4681-0b2e-4106-a54f-08165772b01a,AIRCRAFT-338,SCHEDULED,2026-02-03,2026-02-03,Executed deferred structural inspection,WORK-ORDER-14064,Premier Flight Services,James Rodriguez
3b9e6a1e-f56c-485a-a119-98d228bea360,AIRCRAFT-208,UNSCHEDULED,2026-07-30,2026-07-31,Completed postponed engine run-up test,WORK-ORDER-5202,AeroTech Solutions,James Rodriguez
3b9f1f8a-60df-4c84-b4b3-cda17425f10e,AIRCRAFT-403,UNSCHEDULED,2027-01-29,2027-01-29,Updated communication software,WORK-ORDER-13219,Apex Aircraft Support,Jennifer Kim
3ba3cd79-5b3a-4e7a-a682-b0ff6118a381,AIRCRAFT-454,UNSCHEDULED,2026-07-21,2026-07-21,Completed routine pre-flight inspection,WORK-ORDER-4878,Horizon Aviation Systems,Michael Thompson
3ba6972c-bcda-49a0-a97e-25d13fffe8b8,AIRCRAFT-275,EMERGENCY,2026-11-13,2026-11-14,Recalibrated engine sensors,WORK-ORDER-9795,Apex Aircraft Support,David Anderson
3ba761ea-31c4-414d-974a-a2e39da7a555,AIRCRAFT-447,EMERGENCY,2026-10-09,2026-10-11,Inspected fuel lines for leaks,WORK-ORDER-8238,Apex Aircraft Support,Robert Martinez
3ba7d81c-0807-4430-ab90-7599daeae9dc,AIRCRAFT-206,UNSCHEDULED,2026-12-21,2026-12-21,Repaired antenna connection,WORK-ORDER-11512,TitanAir Logistics,Sarah Chen
3ba83e39-e960-4765-a9fb-7676c6fe7401,AIRCRAFT-12,SCHEDULED,2026-05-07,2026-05-08,Performed routine safety equipment inspection,WORK-ORDER-1385,Apex Aircraft Support,Jennifer Kim
3bac9a8f-a89a-4b11-944a-62ba0e280c43,AIRCRAFT-219,EMERGENCY,2026-03-26,2026-03-27,Completed postponed engine run-up test,WORK-ORDER-13881,TitanAir Logistics,Sarah Chen
3bad2570-098d-4c30-904f-4395ecf7fa3a,AIRCRAFT-14,UNSCHEDULED,2026-02-05,2026-02-06,Checked security seals on sensitive equipment,WORK-ORDER-5850,TitanAir Logistics,James Rodriguez
3bad7f49-ef51-40db-87a0-9ac824f4f1ee,AIRCRAFT-245,UNSCHEDULED,2026-07-04,2026-07-05,Replaced damaged tire,WORK-ORDER-3917,AeroTech Solutions,Michael Thompson
3bb3256b-8d74-473e-9041-bbd593fa9006,AIRCRAFT-237,SCHEDULED,2026-06-20,2026-06-23,Updated communication software,WORK-ORDER-3490,SkyMaster Maintenance Corp,Emily Davis
3bb69e79-9ee2-4f57-b2e3-a2a6eacf97b3,AIRCRAFT-75,EMERGENCY,2026-11-10,2026-11-14,Inspected cargo hold for unauthorized items,WORK-ORDER-9756,Precision Aviation Services,Sarah Chen
3bb81761-3e5f-43d2-9db7-8b53145f5171,AIRCRAFT-333,UNSCHEDULED,2026-07-13,2026-07-13,Inspected combustion chamber for cracks,WORK-ORDER-4567,Horizon Aviation Systems,Michael Thompson
3bb8facb-c5a7-45f6-a0c5-7ea394f994e9,AIRCRAFT-418,UNSCHEDULED,2026-11-05,2026-11-06,Conducted pre-flight security screening,WORK-ORDER-9374,TitanAir Logistics,Sarah Chen
3bb97bf0-b80e-4e40-8621-4b04aa33b711,AIRCRAFT-146,EMERGENCY,2026-03-30,2026-03-30,Topped off hydraulic fluid reservoir,WORK-ORDER-14104,Premier Flight Services,Michael Thompson
3bbb552e-9866-464c-ae08-ce90090dfa75,AIRCRAFT-33,SCHEDULED,2026-07-12,2026-07-12,Repaired antenna connection,WORK-ORDER-4354,AeroTech Solutions,Jennifer Kim
3bbd758c-dcf4-4452-8a19-e2af3c874453,AIRCRAFT-317,EMERGENCY,2026-07-24,2026-07-25,Replaced damaged tire,WORK-ORDER-4906,TitanAir Logistics,Sarah Chen
